th01,th02,th03,th04,th11,th12,th13,th14,th21,th22,th23,th24,th31,th32,th33,th34,th41,th42,th43,th44,?
-0.24343438951024193,-0.1823951001176499,-0.4757467394514445,-2.6632131151652576,-0.2434402133893245,-0.18396816480678982,-0.47378708259375163,-2.664112601594931,-0.243440909835186,-0.18555921337564124,-0.4718098733418908,-2.6650002635233503,-0.24343644328319036,-0.18716838009335704,-0.4698149214451413,-2.665875863809099,-0.24342677914567096,-0.1887957980338755,-0.4678020353253513,-2.6667391612358617,
-0.24849649277913693,-0.17946765414677654,-0.4851374853926679,-2.667105215993643,-0.24851500710638336,-0.1810080273540577,-0.48320603442070653,-2.668035293746711,-0.24852839292734907,-0.18256632205164963,-0.481257244065046,-2.6689539245430933,-0.24853661150932432,-0.18414267887004235,-0.4792909226479924,-2.669860876989564,-0.2485396249689443,-0.18573723756247587,-0.4773068769362276,-2.670755915629815,
-0.25353310507182875,-0.17660936953157355,-0.49442754395403415,-2.670863625953363,-0.25356451967260324,-0.17811666727499104,-0.49252410256550677,-2.6718233161942866,-0.25359081458937877,-0.17964180221181153,-0.49060354532281714,-2.6727719271097063,-0.2536119482299359,-0.18118492055624796,-0.48866567976521,-2.6737092332041,-0.2536278797299758,-0.1827461679432998,-0.4867103116730275,-2.6746350049504377,
-0.2585427027770048,-0.17382248528748273,-0.5036170127821268,-2.6744916337043803,-0.258587194754004,-0.1752963947931376,-0.5017413421898478,-2.6754799703803767,-0.25862658501007946,-0.1767880372081145,-0.4998487880005116,-2.6764575846405894,-0.25866082939462914,-0.17829756358485568,-0.4979391575610477,-2.6774242569796347,-0.25868988437062657,-0.17982512467340334,-0.49601225628070733,-2.6783797639094247,
-0.2635238765025786,-0.1711089894917789,-0.5127061656489768,-2.6779925178931054,-0.2635815920029691,-0.17254926435265092,-0.510857989803373,-2.679008550975645,-0.2636342321257258,-0.17400714973809694,-0.508993169666935,-2.6800142071861446,-0.2636817504522159,-0.1754828008311941,-0.5071115129308539,-2.6810092730504604,-0.2637241010707299,-0.17697637276748004,-0.5052128251935858,-2.6819935311752436,
-0.268475327098478,-0.16847063235324677,-0.5216954356001705,-2.681369534606312,-0.2685463831762705,-0.169877087635904,-0.5198744461746831,-2.6824123328497422,-0.26861239784493235,-0.1713010147890219,-0.5180370572562034,-2.6834450879051963,-0.26867332269474337,-0.17274257246080685,-0.516183077362765,-2.6844675923252934,-0.2687291097243199,-0.17420191948460498,-0.5143123127872424,-2.685479634819299,
-0.27339586115224407,-0.16590893986057662,-0.5305853986007215,-2.6846259063536944,-0.2734803476866995,-0.1672814472348743,-0.528791259703695,-2.6856945595995736,-0.2735598336660264,-0.16867127331526707,-0.5269809701709575,-2.6867534911253186,-0.273634268950972,-0.1700785795944509,-0.5251543397770885,-2.687802499465971,-0.2737036037202755,-0.17150352796094387,-0.5233111759604074,-2.6888413793992325,
-0.27828438609166034,-0.16342522774520238,-0.5393767578276011,-2.6877648125142066,-0.27838236772761815,-0.16476371069957366,-0.5376091104153776,-2.688858433573942,-0.27847539583141745,-0.16611934635942818,-0.5358255639786023,-2.689942641931754,-0.27856341877905155,-0.16749229848771033,-0.5340259299271086,-2.6910172420264873,-0.278646385182403,-0.16888273143240076,-0.5322100172432465,-2.6920820346337058,
-0.283139905014591,-0.16102061553092056,-0.5480703287220553,-2.690789381164916,-0.2832514230956982,-0.16232504472405654,-0.54632879469767,-2.6919071073156973,-0.28335804014943117,-0.1636464493654393,-0.5445716148336219,-2.6930157172089726,-0.28345970329417136,-0.1649849949609057,-0.5427986025051714,-2.694115021079683,-0.2835563598101797,-0.16634084776986582,-0.5410095685872137,-2.6952048255997587,
-0.28796151135167913,-0.15869604047833633,-0.5566670248826137,-2.6937026821994747,-0.28808658582236657,-0.15996642926713112,-0.5549512108728487,-2.6948436763297163,-0.2882068165991715,-0.1612536064694901,-0.5532200047240475,-2.695975838044583,-0.2883221497519453,-0.16255773885327499,-0.5514732220614339,-2.6970989832432197,-0.2884325314462474,-0.1638789940887838,-0.5497106759537234,-2.698212924366556,
-0.292748383453054,-0.15645227126598715,-0.5651678448515137,-2.6965077216363107,-0.29288701470970224,-0.15768867143978887,-0.563477345661977,-2.697671173076846,-0.29302086381889403,-0.1589416645904459,-0.5617717076091384,-2.698826063396108,-0.29314987599293524,-0.16021141831237343,-0.5600507488102185,-2.6999722140058466,-0.2932739964811542,-0.16149810123275118,-0.5583142847849586,-2.701109442967407,
-0.2974997791762738,-0.154289921281223,-0.573573859823057,-2.6992074370130714,-0.2976519498521694,-0.15549241902373734,-0.5719082615766269,-2.700392562089586,-0.29779940356364093,-0.15671130717503076,-0.5702277764884687,-2.701569384915767,-0.29794208483859586,-0.15794675376435333,-0.5685322253706561,-2.7027377322487225,-0.2980799381903586,-0.15919892796674928,-0.5668214264104245,-2.7038974276046797,
-0.302215030539605,-0.15220946142214742,-0.5818862022821686,-2.701804693763452,-0.30238070721204047,-0.153378173514826,-0.5802450852505483,-2.70301073610418,-0.30254173520389904,-0.15456306748362847,-0.5785893314199331,-2.704208722826628,-0.3026980585145145,-0.15576431144261843,-0.57691876446428,-2.7053984858539706,-0.30284962108365054,-0.15698207474867623,-0.5752332054174729,-2.7065798539786496,
-0.30689353849269907,-0.15021123233694803,-0.5901060555648413,-2.7043022824743477,-0.3070726733038484,-0.1513463026113276,-0.5884889967063512,-2.7055285131052034,-0.3072472303240865,-0.15249734132990622,-0.5868575484853603,-2.706746922744355,-0.30741715316336665,-0.1536645163808996,-0.5852115375722575,-2.707957348292946,-0.30758238533322396,-0.1548479969776585,-0.5835507879928266,-2.7091596236311872,
-0.3115347678458736,-0.14829545604872565,-0.5982346443189474,-2.706702916925013,-0.3117273000319079,-0.14939705208989146,-0.5966412195380817,-2.7079486341820775,-0.31191532746788153,-0.15051439921145277,-0.5950336496873156,-2.709186753341843,-0.3120987934977623,-0.1516476648019493,-0.5934117645387822,-2.710417116089328,-0.3122776413338962,-0.15279701764396242,-0.5917753912248503,-2.7116395611972317,
-0.3161382423895782,-0.14646224693256504,-0.6062732258337005,-2.709009232814956,-0.3163440997148767,-0.14753055703161752,-0.6047030119796198,-2.7102737621018558,-0.31654552706690575,-0.14861439778927873,-0.603118893748838,-2.711530904758643,-0.3167424676321718,-0.14971393585479031,-0.6015207040944199,-2.71278050705652,-0.31693486443750524,-0.15082933932819023,-0.5999082733426454,-2.714022412461157,
-0.3207035402272278,-0.14471162202723836,-0.6142230821985173,-2.711223787093153,-0.3209226403225386,-0.14574685237724166,-0.6126756588205811,-2.712506480508386,-0.3211373865800646,-0.1467973906915087,-0.6111145677789008,-2.7137819876627645,-0.32134772212348717,-0.1478634026719125,-0.6095396452634749,-2.715050159214471,-0.32155358989342264,-0.14894505551693427,-0.6079507248575071,-2.7163108431205703,
-0.3252302893373918,-0.14304351067686505,-0.6220855132467225,-2.7133490578076267,-0.325462540942403,-0.14404588280413175,-0.6205604641255752,-2.714649293664433,-0.3256905158628611,-0.14506333863113027,-0.6190219797599741,-2.715942532878954,-0.3259141572413809,-0.14609604273321644,-0.6174698996124216,-2.7172286302973605,-0.326133408018321,-0.14714416121836713,-0.6159040605645985,-2.7185074381663656,
-0.3297181633752132,-0.14145776350829434,-0.6298618302361573,-2.715387444401264,-0.32996346748730704,-0.1424275119289245,-0.6283587447088407,-2.716704626660171,-0.3302045727792572,-0.1434121188395121,-0.6268424518097638,-2.7180149915043232,-0.3304414224825136,-0.14441174753610198,-0.625312794291628,-2.719318397770564,-0.33067395961082563,-0.1454265628746571,-0.6237696123573292,-2.7206147017948736,
-0.33416687771787545,-0.1399541607582503,-0.6375533502169276,-2.717341268386382,-0.3344251286498162,-0.14089153084848066,-0.6360718243141166,-2.7186748260183347,-0.33467925906296353,-0.14184353382685422,-0.6345773141666806,-2.720001735439276,-0.3349292123366431,-0.14281033158120932,-0.6330696658196748,-2.7213218592823383,-0.33517493162035994,-0.14379208757888115,-0.6315487228035732,-2.7226350577750016,
-0.3385761857547564,-0.13853241997064514,-0.6451613910359716,-2.719212774337349,-0.33884727210483917,-0.13943766603868057,-0.6437010284488033,-2.720562160633014,-0.3391143164303803,-0.14035731948810862,-0.6422278998474861,-2.7219050582685065,-0.3393772623077342,-0.14129154069122063,-0.6407418545581801,-2.7232413334826924,-0.33963605307424316,-0.14224049161259386,-0.6392427394311498,-2.724570850200481,
-0.34294587541957483,-0.13719220308920238,-0.6526872669285849,-2.721004131146823,-0.34322968095828527,-0.13806558663571672,-0.6512476798217249,-2.7223688229858163,-0.3435095229436199,-0.13895315257844137,-0.6497955399256408,-2.723727176433614,-0.34378534518915516,-0.139855059686134,-0.6483306998248717,-2.725079061148879,-0.34405709126283196,-0.14077146832668802,-0.6468530096695506,-2.7264243445644007,
-0.3472757659591974,-0.13593312297387916,-0.6601322846482468,-2.7227174334973934,-0.34757217043680433,-0.13677491112821005,-0.6587130943349006,-2.724096930589193,-0.34786468961904765,-0.13763065758633905,-0.6572815593798177,-2.725470230645283,-0.3481532675888446,-0.13850051944280434,-0.6558375355934556,-2.726837206563422,-0.3484378481790778,-0.13938465539296205,-0.6543808763955729,-2.7281977290998745,
-0.3515657049317486,-0.13475474937179652,-0.6674977400878956,-2.7243547035059508,-0.3518745848114659,-0.13556521349093864,-0.6660985775814485,-2.725748527612634,-0.3521796572744494,-0.13638941303518587,-0.6646872734636902,-2.727136287488984,-0.3524808666978294,-0.13722750336956335,-0.6632636867303525,-2.7285178590968155,-0.35277815720622097,-0.13807964145713444,-0.6618276740318879,-2.7298931163370987,
-0.3558155654251683,-0.13365661437463305,-0.6747849153480161,-2.725917892503428,-0.3561367945466186,-0.13443602879242178,-0.6734054218039238,-2.7273255866528596,-0.3564542936061866,-0.13522895724579917,-0.6720139845502123,-2.728727341183731,-0.3567680072936155,-0.1360355533286247,-0.670610465720444,-2.730123034952816,-0.357077880045293,-0.136855972226188,-0.669194725149589,-2.731512544833035,
-0.36002524348630227,-0.1326382173949476,-0.6819950762093577,-2.727408882917332,-0.3603586936640167,-0.1333868583092473,-0.6806349032698497,-2.728830010614071,-0.3606884904864433,-0.13414879359322648,-0.6792629794060744,-2.7302453154585207,-0.36101457896858585,-0.13492417503996115,-0.6778791698364033,-2.731654679039496,-0.36133690387263434,-0.13571315602408934,-0.6764833375281857,-2.733057981035331,
-0.36419465574990134,-0.1316990296937867,-0.6891294699707873,-2.7288294902288524,-0.3645401973115203,-0.13241717418003102,-0.6877882800238848,-2.7302636346688693,-0.3648821614698169,-0.1331483952912122,-0.686435526854694,-2.731692065515875,-0.3652204935726054,-0.13389284300057483,-0.6850710787088726,-2.733114666934131,-0.3655551387165918,-0.13465066885030658,-0.6836948016291755,-2.734531321247202,
-0.3683237372565234,-0.130838498491355,-0.6961893236154654,-2.7301814649802996,-0.36868123952523046,-0.13152642363139275,-0.6948667899788091,-2.7316282282744595,-0.3690352394979793,-0.1322272097373212,-0.6935328757888837,-2.7330693800559858,-0.3693856828584615,-0.1329410049527481,-0.6921874522575548,-2.734504806914313,-0.36973251504191745,-0.13366795897530862,-0.6908303884421708,-2.735934393664464,
-0.37241243944815144,-0.13005605069159767,-0.7031758422713051,-2.7314664948120453,-0.37278177117370676,-0.13071403280744368,-0.7018716493102891,-2.7329254972225288,-0.3731476747909076,-0.13138466245086927,-0.7005562534971543,-2.7343789833388468,-0.373510096318456,-0.13206808593408434,-0.6992295289461622,-2.7358268420316327,-0.37386898153002796,-0.1327644511065147,-0.6978913476654608,-2.7372689604600273,
-0.376460728330396,-0.12935109625034444,-0.7100902079343311,-2.7326862065114157,-0.37684175807292974,-0.1299794102331061,-0.7088040511231486,-2.734157085704338,-0.37721943291313176,-0.13062016063466286,-0.707506864270431,-2.7356225372651006,-0.3775936992004122,-0.1312734919410285,-0.7061985243269999,-2.737082452207818,-0.37796450304319185,-0.13193955015708034,-0.7048789061857881,-2.738536719894741,
-0.3804685827903161,-0.12872303121528691,-0.7169335784261853,-2.733842168058664,-0.3808611792608306,-0.12932194994021695,-0.7156651643595034,-2.7353245783754687,-0.3812504930036031,-0.12993309639018574,-0.7143858882586465,-2.7368016434593447,-0.38163647069147555,-0.13055661323620654,-0.713095629843756,-2.7382732563362695,-0.38201905876080017,-0.131192644648581,-0.7117942668249537,-2.739739308436852,
-0.3844359930591973,-0.12817124046456208,-0.7237070865594988,-2.734935890657595,-0.38484002542048495,-0.12874103428385436,-0.7224561329216967,-2.7364295024072804,-0.3852408461580571,-0.1293228496143588,-0.7211944805493276,-2.7379178453422535,-0.38563840225834045,-0.1299168273284167,-0.7199220118637356,-2.7394008143747324,-0.38603264047610997,-0.1305231097771287,-0.7186386073236225,-2.7408783028750188,
-0.38836295931001097,-0.12769510016915156,-0.7304118394872419,-2.7359688307406516,-0.38877829744146775,-0.12823603647474993,-0.7291780749853864,-2.737473329514273,-0.38919049395310934,-0.12878879060440618,-0.7279337704427581,-2.738972630180252,-0.389599496132898,-0.12935350165247697,-0.7266788109133501,-2.7404666294172326,-0.39000525104221473,-0.1299303101708364,-0.7254130795352945,-2.7419552224124852,
-0.39224949037971046,-0.12729398000270775,-0.7370489182143608,-2.73694239194001,-0.39267600510928485,-0.12780632285202573,-0.7358320824804374,-2.7384574779485598,-0.3930994471017714,-0.12833028239570549,-0.73460486090065,-2.739967431103451,-0.39351976393275184,-0.1288659959744805,-0.7333671410930547,-2.7414721497355607,-0.39393690295642314,-0.1294136023648566,-0.7321188088059214,-2.7429715307321576,
-0.39609560260701465,-0.12696724512082913,-0.7436193772520923,-2.737857927017977,-0.3965331659132957,-0.12745125491887727,-0.742419220719368,-2.7393833144542996,-0.39696772423056187,-0.12794668285586241,-0.7412088281474735,-2.74090362908431,-0.3973992254065177,-0.1284536645463263,-0.7399880896502173,-2.7424187707823355,-0.3978276170727281,-0.128972337018513,-0.738756893516922,-2.743928638024233,
-0.3999013187768254,-0.12671425793025365,-0.7501242443972809,-2.7387167397512817,-0.40034980396405395,-0.1271701911622325,-0.7489405281551237,-2.740252156176456,-0.40079535076889894,-0.12763734655662187,-0.7477467214055874,-2.7417825548710737,-0.4012379072943745,-0.12811585803173578,-0.746542716690468,-2.7433078371493695,-0.4016774214325777,-0.12860586089735193,-0.7453284047715447,-2.744827902969678,
-0.40366666716295047,-0.12653437966691664,-0.7565645206207925,-2.7395200867651632,-0.4041259490115184,-0.12696248867586765,-0.7553970162517593,-2.7410652725194624,-0.4045823579420113,-0.12740162644364014,-0.7542195627472478,-2.742605490871324,-0.4050358422948595,-0.12785192522434594,-0.7530320550100437,-2.744140644476342,-0.40548635020470836,-0.12831351864128795,-0.7518343862065152,-2.7456706346743682,
-0.4073916806613214,-0.12642697180037415,-0.7629411800507327,-2.740269179314111,-0.4078616355561084,-0.12682750460497433,-0.7617896694532837,-2.741823886952458,-0.4083287818591293,-0.12723887532262593,-0.7606283470482641,-2.743373672982051,-0.40879306812945604,-0.12766121457691235,-0.759457110033413,-2.7449184413060577,-0.4092544427253682,-0.1280946543384152,-0.7582758539127333,-2.746458094549799,
-0.41107639600640233,-0.12639139728070614,-0.7692551700377074,-2.7409651850070196,-0.4115569020451211,-0.12676459742874996,-0.7681194452374723,-2.7425291787587245,-0.4120346626892651,-0.12714844717889576,-0.7669740420296933,-2.7440882923636893,-0.41250962669707436,-0.12754307555915723,-0.7658188598421154,-2.7456424308834517,-0.4129817426308083,-0.1279486129225318,-0.7646537964505107,-2.747191498137428,
-0.41472085306399176,-0.12642702164270728,-0.7755074112906974,-2.7416092294752876,-0.41521179014751186,-0.12677312809624694,-0.7743872742428711,-2.743182284727692,-0.4157000439173983,-0.12712969834601662,-0.7732575883753776,-2.7447504971563865,-0.41618556331105017,-0.12749685986038897,-0.7721182552822385,-2.7463137728964653,-0.4166682970744718,-0.12787474141096633,-0.7709691749463272,-2.747872016874527,
-0.41832509419409836,-0.1265332139809406,-0.7816987980733547,-2.7422023979830428,-0.41882634410055797,-0.12685246102944317,-0.7805940604584527,-2.743784300788496,-0.4193249716744107,-0.127181988537904,-0.7794798999144784,-2.7453613941373485,-0.419820926011809,-0.12752192245167907,-0.7783562201393077,-2.7469335851575556,-0.42031415602183947,-0.1278723899979293,-0.777222923259543,-2.74850077980026,
-0.42188916367803914,-0.1267093478080822,-0.7878301984516664,-2.7427457369790833,-0.4224006101223802,-0.12700196500632405,-0.7867406814665856,-2.7443362835847758,-0.4229094941345766,-0.12730468175753498,-0.7856418638593441,-2.7459220503188093,-0.42341576494884997,-0.12761762252113945,-0.7845336513706136,-2.747502945225262,-0.423919371616402,-0.12794091301732427,-0.7834159482087343,-2.749078875201239,
-0.42541310720433007,-0.12695480180790591,-0.793902454584934,-2.7432402555907087,-0.42593463588476504,-0.1272210139356509,-0.7928279887309921,-2.744839251990661,-0.4264536609748975,-0.12749714709429513,-0.7917443410901052,-2.7464334944865954,-0.4269701318261633,-0.1277833242946692,-0.7906514193861068,-2.7480228919657312,-0.42748399761071987,-0.1280796697877536,-0.7895491298485021,-2.7496073521963833,
-0.4288969714083837,-0.1272689604932697,-0.79991638305294,-2.7436869270599225,-0.42942847004114243,-0.12750898753407855,-0.7988568079223387,-2.7452941885684603,-0.42995752289099454,-0.12775875942092466,-0.7977881664784202,-2.7468967186796713,-0.43048407940565697,-0.12801839775345897,-0.7967103683699942,-2.7484944270545135,-0.4310080888569887,-0.12828802535134118,-0.7956233217886183,-2.7500872222614032,
-0.4323408034613919,-0.12765121477853464,-0.8058727752129831,-2.7440866901227228,-0.432882161804983,-0.12786527191532618,-0.8048279392749321,-2.7457020409686943,-0.43342113116469455,-0.12808890000005557,-0.8037741492436115,-2.747312679611336,-0.4339576610635914,-0.1283222192585383,-0.8027113166360867,-2.7489185164192755,-0.4344917008519654,-0.12856535111695372,-0.8016393515483379,-2.7505194606934227,
-0.43574465070415813,-0.12810096247500513,-0.8117723975812167,-2.7444404503325392,-0.4362957605742603,-0.12828926010023656,-0.8107421579687734,-2.746063723273571,-0.4368445372788293,-0.12848695700943255,-0.809703073335265,-2.7476823000330466,-0.4373909303954151,-0.1286941720917162,-0.8086550570107601,-2.7492960916244167,-0.43793488933153346,-0.12891102541745336,-0.8075980209395207,-2.75090500801675,
-0.4391085603219801,-0.128617608717191,-0.8176159922333855,-2.7447490813289783,-0.4396693155979673,-0.1287803524557515,-0.8166002145319082,-2.746380117284962,-0.44022779257513334,-0.12895232599407241,-0.8155756978370575,-2.748006470042042,-0.44078394086477535,-0.12913364692142315,-0.8145423572381155,-2.749628051198681,-0.44133770991054166,-0.1293244339897317,-0.81350010647297,-2.751244771330857,
-0.4424325790569982,-0.12920056632697405,-0.8234042772206455,-2.7450134260532346,-0.44300287568101315,-0.12933795707008672,-0.8224028352586079,-2.7466520737583324,-0.4435709479514573,-0.12948441025286322,-0.8213927573872017,-2.748286048334128,-0.44413674549281323,-0.12964004220116268,-0.8203739604025895,-2.7499152619071423,-0.44470021776394225,-0.12980497038546787,-0.8193463597830948,-2.7515396256019695,
-0.44571675295473434,-0.12984925612210282,-0.8291379469966859,-2.745234297911631,-0.4462964889241275,-0.12996149007071778,-0.8281507226394843,-2.7468804135840217,-0.4468740535948385,-0.1300826211664014,-0.8271549626114912,-2.7485218634030333,-0.4474493965841922,-0.1302127645075749,-0.8261505853648435,-2.7501585599690053,-0.4480224673455579,-0.13035203631980782,-0.8251375080665668,-2.7517904148996504,
-0.4489611271418152,-0.13056310717483496,-0.8348176728528635,-2.7454124818887715,-0.4495502024956846,-0.13065037589116157,-0.8338445558001272,-2.7470659289174093,-0.45013715874725346,-0.1307463784722228,-0.8328630005653996,-2.748714714687913,-0.45072194548659655,-0.1308512288244452,-0.8318729272072889,-2.7503587522227924,-0.451304512141136,-0.13096504196449152,-0.8308742545312124,-2.751997953580001,
-0.45216574563211936,-0.13134155702599573,-0.8404441033584407,-2.7455487356119765,-0.45276406243262307,-0.1314040474919697,-0.8394849909452784,-2.7472093842596137,-0.45336031150114975,-0.1314751104930026,-0.8385175351821708,-2.7488653736706565,-0.4539544423807158,-0.13155485877839168,-0.8375416576860605,-2.750516617240546,-0.4545464044526191,-0.1316434061913212,-0.8365572788518518,-2.752163027417092,
-0.4553306511588502,-0.13218405185921256,-0.8460178648034444,-2.7456437903685473,-0.45593811346787805,-0.13222194654083447,-0.8450726618059634,-2.7473115174903278,-0.456543558622109,-0.13226825432276404,-0.844119207724218,-2.74897458492456,-0.45714693609799495,-0.1323230868314172,-0.8431574256866904,-2.7506329063926875,-0.4577481952108388,-0.13238655677131203,-0.8421872376302236,-2.7522863946843503,
-0.4584558850302203,-0.1330900466396362,-0.8515395616419705,-2.7456983520775524,-0.4590723988819661,-0.13310352355623375,-0.8506081800873301,-2.747373040854462,-0.45968694539621113,-0.1331252559756442,-0.8496686372355219,-2.7490430671161556,-0.46029947396365795,-0.13315535443500742,-0.8487208576810683,-2.7507083448652923,-0.46090993381407064,-0.1331939305343382,-0.8477647648565243,-2.752368787187563,
-0.4615414870066621,-0.1340590052210274,-0.8570097769340593,-2.7457131022177297,-0.46216696037656907,-0.1340482380186071,-0.8560921359152696,-2.7473946419042683,-0.4627905154998923,-0.13404557050133106,-0.8551664209930161,-2.749071513961784,-0.46341210166273583,-0.1340511121500022,-0.8542325581836238,-2.7507436326314427,-0.4640316679901209,-0.13406497349362342,-0.8532904723704136,-2.7524109112512867,
-0.46458749519764464,-0.13509040042471765,-0.8624290727845388,-2.7456886987131672,-0.4652218379681575,-0.1350555584526695,-0.8615250982801465,-2.747376984398563,-0.4658543108902827,-0.13502866207087105,-0.8606131349552519,-2.749060595140669,-0.46648486312702847,-0.1350098197360469,-0.8596931102049592,-2.7507394453783602,-0.4671134436798159,-0.13499914093899298,-0.8587649503196523,-2.752413448660353,
-0.4675939459763592,-0.13618371409360125,-0.8677979907774626,-2.7456257767783665,-0.4682370698998565,-0.1361249624841074,-0.8669076154762322,-2.747320709160737,-0.46887837171418434,-0.13607400403618788,-0.8660093342068728,-2.7490109571660737,-0.4695178004411108,-0.13603094621406014,-0.8651030757014139,-2.7506964353920353,-0.47015530493996166,-0.13599589750242114,-0.8641887676147993,-2.752377057558183,
-0.4705608739106818,-0.1373384371239986,-0.8731170524049756,-2.7455249497242544,-0.471212692569933,-0.13725593687357843,-0.8722402155356216,-2.74722643489708,-0.47186273623401637,-0.13718107896631768,-0.8713555533976367,-2.7489232242162407,-0.47251095376567404,-0.1371139699048061,-0.8704629960192539,-2.750615232400953,-0.47315729386400557,-0.13705471719905057,-0.8695624723786247,-2.7523023733035887,
-0.47348831170897115,-0.138554069477952,-0.8783867594896276,-2.74538680972669,-0.4741487404754196,-0.13844797753064458,-0.8775234066556263,-2.747094758977075,-0.47480744076920856,-0.1383493786630585,-0.8766523071749568,-2.7487979989266416,-0.4754643612766313,-0.13825837844634692,-0.8757733923324139,-2.750496444380583,-0.4761194505187997,-0.13817508344653423,-0.8748865923891126,-2.7521900092877236,
-0.4763762901793873,-0.139830120178247,-0.8836075945993186,-2.745211928558974,-0.4770452461695249,-0.13970058950999723,-0.882757677618793,-2.746926258177125,-0.47771251965165895,-0.13957840415846498,-0.881900090609053,-2.748635863145154,-0.4783780591185767,-0.13946366879287259,-0.881034766072859,-2.750340658320203,-0.4790418128960078,-0.13935648906527529,-0.8801616355151046,-2.752040557712768,
-0.47922483820154377,-0.14116610728822096,-0.8887800214541905,-2.7450008582898255,-0.47990224023161,-0.14101328699209356,-0.88794349820484,-2.7467214893892127,-0.4805780051940003,-0.1408676656963612,-0.8870993796100106,-2.7484373786516167,-0.48125208137130115,-0.14072934719714467,-0.886247599352828,-2.750148440953557,-0.48192441687683507,-0.14059843626185523,-0.8853880901437994,-2.7518545903339215,
-0.4820339827094024,-0.14256155787820596,-0.8939044853249246,-2.7447541319482243,-0.4827197512486197,-0.14238559325010186,-0.8930813195939425,-2.7464809902959515,-0.48340392766953627,-0.14221668269982582,-0.8922506313361318,-2.748203087843272,-0.48408646002820493,-0.14205492917856094,-0.8914123553783267,-2.7499203394548872,-0.4847672962088771,-0.14190043659772303,-0.8905664255994608,-2.7516326591662192,
-0.4848037486844359,-0.14401600798025926,-0.8989814134219971,-2.7444722641564763,-0.48549780580696306,-0.14381704060485453,-0.8981715747609146,-2.7462052800133856,-0.4861903153028167,-0.1436249837263942,-0.897354284593108,-2.7479335143874826,-0.48688122498553554,-0.14343993947863495,-0.8965294788533791,-2.7496568821017546,-0.48757048249400253,-0.14326201094498253,-0.8956970925528192,-2.7513752971576286,
-0.48753415915817144,-0.14552900253265574,-0.9040112152755516,-2.7441557517328405,-0.48823642849393195,-0.14530717036932464,-0.9032146788599136,-2.7458948597029,-0.4889371942699104,-0.14509210641253573,-0.9024107602236482,-2.747629163843084,-0.489636404041504,-0.14488391200549428,-0.901599396374641,-2.749358578906,-0.4903340051862866,-0.14468268943093132,-0.9007805234207614,-2.7510830188298265,
-0.4902252352233089,-0.14710009531546042,-0.9089942831056373,-2.7438050742649773,-0.4909356419078333,-0.14685553278398156,-0.9082110295994144,-2.745550213153504,-0.49164458870754035,-0.14661759740880145,-0.9074204614872606,-2.7472905242516794,-0.492352022904405,-0.1463863897688277,-0.9066225168160821,-2.749025922214237,-0.49305789159909996,-0.14616201137282087,-0.9058171327559876,-2.7507563208880406,
-0.49287699605269103,-0.1487288488783528,-0.9139309921826184,-2.7434206946553865,-0.49359546667609105,-0.14846168694422926,-0.9131610076072472,-2.745171807335731,-0.4943125207303093,-0.14820101230687674,-0.912383774429999,-2.7469180667001574,-0.49502810520895596,-0.1479469248065563,-0.9115992317035178,-2.748659387279121,-0.4957421669205555,-0.14769952520414756,-0.910807317626414,-2.7503956828012317,
-0.49548945892547014,-0.15041483446174408,-0.9188217011776525,-2.7430030596400417,-0.4962159214806505,-0.1501252007209979,-0.9180649767855805,-2.744760092928337,-0.4969410104553329,-0.14984191555964216,-0.9173010682440343,-2.7465122458555866,-0.4976646725401539,-0.14956507810435835,-0.9165299155788497,-2.7482594328026035,-0.49838685423658097,-0.1492947883936402,-0.915751457984155,-2.7500015673538662,
-0.4980626392598887,-0.15215763191210502,-0.9236667525031586,-2.742552600281318,-0.4987970230900771,-0.15184565067543468,-0.9229232846557773,-2.744315504818934,-0.49953007603365945,-0.15153988039521554,-0.9221726956169741,-2.746073500473699,-0.5002617444640137,-0.15124041950905218,-0.921414926353928,-2.7478265014523866,-0.5009919745609728,-0.15094736735797257,-0.9206499170240183,-2.749574421170486,
-0.5005965506521405,-0.1539568295923234,-0.9284664726432872,-2.7420697324362657,-0.5013387863978145,-0.1536226219685319,-0.9277362626931089,-2.743838462579624,-0.5020797336879217,-0.15329448872583537,-0.9269989930709027,-2.7456022538820015,-0.5028193385646165,-0.1529725276367212,-0.9262546056540026,-2.747361020352673,-0.5035575468718395,-0.15265683736911562,-0.9255030415314457,-2.749114675214209,
-0.5030912049208484,-0.15581202428780022,-0.9332211724744062,-2.741554857201239,-0.5038412244661091,-0.1554557082664293,-0.9325042266513587,-2.743329370918668,-0.5045899977557207,-0.15510533105234797,-0.9317802812911818,-2.7450989144386133,-0.505337470486951,-0.1547609897763631,-0.9310492791507956,-2.74686340155027,-0.506083588153912,-0.1544227824571308,-0.930311162219939,-2.748622745260256,
-0.5055466121567255,-0.15772282110891397,-0.9379311475756829,-2.741008361333866,-0.5063043485751805,-0.15734451164203175,-0.9372274768773777,-2.7427886201091765,-0.5070608807382981,-0.1569720063649555,-0.936516865445057,-2.7445638759678053,-0.5078161539851072,-0.15660540178974644,-0.9357992568852392,-2.7463340424570943,-0.5085701134462495,-0.15624479530911017,-0.9350745940580092,-2.7480990323455377,
