th01,th02,th03,th11,th12,th13,th21,th22,th23,th31,th32,th33,th41,th42,th43,?
-1.3809499100082863,-1.7722891744065918,-0.022322948168923083,-1.3821256359591354,-1.7704567519413132,-0.022491077412427885,-1.3833052135887236,-1.7686197812517566,-0.02266696865704062,-1.3844886289458522,-1.766778275912508,-0.02285066973700743,-1.385675867724502,-1.7649322497578035,-0.023042228577832998,
-1.377362829792742,-1.7746130439321188,-0.01920474919733223,-1.3785392716708427,-1.7727793593270054,-0.019360969509289828,-1.3797195969674598,-1.770941104284345,-0.019524931146277822,-1.3809037920653786,-1.7690982921765872,-0.019696682168172434,-1.3820918429931648,-1.767250936636177,-0.0198762707320974,
-1.3737567963458484,-1.7769202033073874,-0.016104885005694847,-1.374933902518338,-1.7750853001225502,-0.016249218991975154,-1.3761149234118268,-1.7732458045593427,-0.016401273211720423,-1.3772998457444219,-1.7714017297850637,-0.0165610959426164,-1.3784886558807432,-1.7695530892272562,-0.01672873556557263,
-1.3701319358903863,-1.7792104904140307,-0.013023351815668794,-1.3713096551736375,-1.7773744125332964,-0.013155823295267497,-1.3724913200352868,-1.7755337206161548,-0.013295993511232038,-1.3736769175299184,-1.7736884276219187,-0.013443910951135946,-1.3748664343594708,-1.7718385467702664,-0.01359962421173426,
-1.3664883744833842,-1.7814837411353799,-0.009960144054443296,-1.3676666561630173,-1.779646532747919,-0.010080778055863333,-1.368848913825847,-1.7778046889589953,-0.010209088901332266,-1.370035134863876,-1.7759582225172572,-0.01034512528029809,-1.3712253063174225,-1.774107146431728,-0.010488935997323649,
-1.3628262379785938,-1.7837397893935303,-0.0069152543449397166,-1.3640050318292163,-1.7819014949755358,-0.007024077101660022,-1.3651878316079762,-1.7800585440940144,-0.007140554425558555,-1.3663746250450315,-1.77821094928446,-0.00726473519986247,-1.367565399519941,-1.7763587233426144,-0.007396668428816892,
-1.3591456519892777,-1.7859784671867953,-0.0038886734982571496,-1.3603249082939268,-1.7841391314832178,-0.003985712443305276,-1.3615082000048127,-1.782295118566883,-0.004090383305105346,-1.3626955151907776,-1.7804464407578071,-0.004202735152496078,-1.363886841571278,-1.7785931106360051,-0.004322817181201372,
-1.3554467418514182,-1.788199604627515,-8.803905083442354E-4,-1.356626411420673,-1.7863592726338913,-9.656742679907276E-4,-1.3578101454007196,-1.7845142430007643,-0.001058566931724735,-1.3589979321994086,-1.7826645278305204,-0.0011591177457665697,-1.3601897598765336,-1.7808101394851956,-0.0012673760890472327,
-1.3517296325873887,-1.790403029980138,0.0021096074511248904,-1.3529096667781326,-1.788561746924546,0.002036049064531097,-1.3540937939042612,-1.7867157461346304,0.0019549051371304882,-1.3552820027127537,-1.7848650394931898,0.0018661262536037288,-1.3564742816039772,-1.7830096391421888,0.0017696628601425748,
-1.3479944488701452,-1.7925885696995454,0.005081335027695881,-1.3491747996039494,-1.7907463810246964,0.00501947102373041,-1.3503592713116481,-1.7888994548618653,0.004950045180944328,-1.3515478530792702,-1.7870478028724774,0.004873007923244532,-1.3527405336477716,-1.7851914369765332,0.004788309530323611,
-1.3442413149880101,-1.7947560484695568,0.008034808688929362,-1.345421934769118,-1.7929129998150624,0.007984606907911916,-1.34660670307074,-1.791065194269094,0.00792686731658168,-1.3477956093176524,-1.789212643270113,0.007861540186429877,-1.3489886425912148,-1.7873553585144462,0.007788575639066189,
-1.340470354810096,-1.7969052892415687,0.010970046719077793,-1.3416511967430047,-1.7950614264263853,0.010931473841685286,-1.3428362142456418,-1.7932127876751884,0.010885387496568555,-1.344025397081029,-1.791359384202067,0.010831737811184176,-1.3452187346705347,-1.7895012274781554,0.010770474757503423,
-1.3366816917524527,-1.7990361132732549,0.013887069213678754,-1.3378627095590327,-1.797191482278365,0.013860090771328052,-1.3390479294819635,-1.7953420566704061,0.013825623505240936,-1.3402373416217974,-1.7934878474378932,0.013783617407233478,-1.3414309357392968,-1.79162886582542,0.013734022308101392,
-1.3328754487449432,-1.8011483401673243,0.01678589807210235,-1.334056596781132,-1.7993029871186323,0.01677047845807757,-1.3352419729728127,-1.797452821155602,0.016747594952797908,-1.3364315677571532,-1.7955978530401426,0.016717197420836497,-1.3376253712334998,-1.793738093789171,0.01667923556028463,
-1.3290517481989677,-1.8032417879102378,0.019666556988092835,-1.330232981470961,-1.8013957590617404,0.01966265946939128,-1.331418468425552,-1.7995448993814525,0.0196513232672974,-1.3326081998353994,-1.7976892194038505,0.019632498127532625,-1.3338021661374142,-1.795828729917225,0.01960613362395353,
-1.3252107119760286,-1.8053162729108727,0.022529071438347505,-1.326391986155993,-1.8034696146280926,0.022536658168217587,-1.3275775390293896,-1.8016181079876759,0.022536831684635834,-1.328767361703042,-1.7997617632960123,0.022529541622847406,-1.3299614449501953,-1.7979005911120143,0.022514737440932825,
-1.3213524613572185,-1.8073716100390635,0.025373468669177866,-1.3225337327984963,-1.8055243687828018,0.02539250070032138,-1.3237193074238571,-1.8036722620421581,0.02540414523655514,-1.3249091766727676,-1.8018152998949954,0.025408351810998254,-1.3261033316533726,-1.7999534926702845,0.02540506977439297,
-1.3174771170136672,-1.8094076126640122,0.02819977768130065,-1.3186583427654526,-1.807559834974391,0.028230214979711312,-1.3198438956682146,-1.80570717507999,0.028253290736723297,-1.3210337674923278,-1.803849642829878,0.028268954391645413,-1.3222279496792073,-1.801987248322721,0.028277155196289108,
-1.3135847989779876,-1.811424092692475,0.031008029212807913,-1.3147659367994826,-1.8095758251733365,0.031049830672217425,-1.3159514252118332,-1.8077226591423192,0.03108429676493665,-1.3171412563143963,-1.8058646042196311,0.031111376844736117,-1.3183354218800256,-1.8040016702734623,0.03113102007286467,
-1.3096756266167808,-1.8134208606067335,0.0337982557203679,-1.310856634990795,-1.8115721499103732,0.033851379177270303,-1.3120420168656006,-1.809718524815014,0.03389719364949435,-1.313231764667425,-1.8078599947121172,0.033935648413491705,-1.3144258704985248,-1.8059965692394149,0.03396669254826809,
-1.3057497186042177,-1.8153977255022855,0.036570491358709226,-1.3069305567502076,-1.8135486183145588,0.03663489360793387,-1.3081157907743903,-1.8116945812670748,0.036692013447796684,-1.3093054134275548,-1.8098356235228625,0.03674180008558868,-1.3104994171391393,-1.8079717544893958,0.03678420252633447,
-1.301807192896751,-1.8173544951252203,0.03932477195844333,-1.3029878207832977,-1.8155050381510298,0.039400408769246616,-1.3041728663906378,-1.813650636288782,0.03946878992522196,-1.305362322791631,-1.811791298473566,0.039529864572588266,-1.3065561827404728,-1.8099270338830091,0.03958358165058477,
-1.2978481667089767,-1.819290975909259,0.04206113500228103,-1.2990285450656898,-1.8174412158584246,0.04214796113492635,-1.3002133624490597,-1.8155864963294996,0.042227558532336444,-1.3014026122513276,-1.8137268260303088,0.04229987628766847,-1.3025962875488584,-1.8118622139092246,0.04236486328249726,
-1.2938727564907018,-1.8212069730124054,0.04477961959970004,-1.2950528468195361,-1.819356956585956,0.04487758882249594,-1.2962373969425396,-1.8175019665351486,0.0449683563804946,-1.2974264005684746,-1.8156420113414211,0.04505187132171555,-1.298619851093083,-1.8137770997246494,0.045128082478107706,
-1.2898810779052183,-1.8231022903532006,0.04748026646012165,-1.2910608424912053,-1.821252064230068,0.04758933156688782,-1.2922450870992288,-1.819396850785289,0.047691222215887424,-1.2934338057515429,-1.8175366582749621,0.04778588741783331,-1.2946269921602913,-1.815671495191434,0.047873275962995475,
-1.2858732458088318,-1.8249767306465365,0.05016311786465631,-1.2870526477302167,-1.8231263414706789,0.05028323069258577,-1.2882365493608958,-1.8212709517297823,0.05039619639209774,-1.2894249450333988,-1.8194105694558274,0.05050196394432714,-1.2906178287731331,-1.8175452029147736,0.050600482105714245,
-1.2818493742316694,-1.8268300954390013,0.05282821763647595,-1.2830283773694486,-1.8249795898069663,0.05295932908436483,-1.284211899362514,-1.8231240708250105,0.053083320841221804,-1.2853999348502942,-1.8212635463023916,0.05320014186622489,-1.2865924781681475,-1.8193980242800063,0.05330974088972734,
-1.2778095763597739,-1.8286621851437475,0.05547561110987537,-1.2789881454066412,-1.8268116095926812,0.05561767115668823,-1.2801712519131685,-1.8249560083696312,0.05575263904361869,-1.2813588908221605,-1.8230953890627135,0.05588046371539336,-1.2825510567754412,-1.8212297594892468,0.056001093883908136,
-1.2737539645185172,-1.8304727990748528,0.05810534509808153,-1.2749320649871885,-1.8286222000709476,0.058258302821823045,-1.2761147209782586,-1.826766563539834,0.05840419599634691,-1.2773019277342021,-1.824905896850229,0.058542973559311706,-1.2784936801996725,-1.8230402075975494,0.05867458421166575,
-1.2696826501573548,-1.832261735481137,0.06071746785987239,-1.27086024838831,-1.8304111594085484,0.06088127145673518,-1.2720424196630322,-1.8285555344240838,0.061038038180350425,-1.2732291595198215,-1.8266948676789705,0.061187716968563816,-1.274420463202355,-1.824829166548558,0.061330256518759466,
-1.2655957438359173,-1.834028791579454,0.06331202906506515,-1.2667728070045374,-1.83217828472967,0.06348662586882471,-1.2679544601974833,-1.830322718057325,0.06365421352645527,-1.2691406992448966,-1.8284620984982196,0.06381474098311066,-1.2703315196855258,-1.8265964332096472,0.06396815693986149,
-1.2614933552114784,-1.835773763587405,0.06588907975893639,-1.2626698513345616,-1.833923372149088,0.06607441626056278,-1.263850953922595,-1.8320679104546287,0.06625277138023775,-1.2650366590934186,-1.8302073852266383,0.06642409407740454,-1.2662269626767575,-1.828341803406515,0.06658833306393235,
-1.2573755930277741,-1.837496446755492,0.06844867232563161,-1.2585514909694848,-1.8356462168047802,0.06864469419309065,-1.2597320112779746,-1.8337909066442886,0.06883376246582637,-1.2609171503545158,-1.8319305227858251,0.06901582612440704,-1.2621069043155693,-1.8300650719572094,0.06919083389846885,
-1.253242565105228,-1.8391966353986635,0.07099086045062719,-1.2544178345824244,-1.8373466128899543,0.07119751254884171,-1.2555977417908715,-1.8354915007003159,0.07139723884869717,-1.2567822834108608,-1.8336313051332822,0.07158998835857196,-1.2579714558412216,-1.8317660327055807,0.07177570983268866,
-1.2490943783325503,-1.8408741229272951,0.0735156990823022,-1.2502689899195347,-1.8390243536844837,0.0737329254932468,-1.251448254066585,-1.8371694857743452,0.07394325389752432,-1.2526321677284764,-1.8353095252948173,0.07414663333785446,-1.2538207275819058,-1.8334444785541575,0.07434301259971098,
-1.2449311386597335,-1.8425287018775403,0.07602324439268017,-1.2461050637924111,-1.8406792315857468,0.07625098843558105,-1.2472836557802827,-1.8388246541269468,0.07647186224514596,-1.2484669118479552,-1.8369649753963138,0.07668581490480723,-1.2496548289453626,-1.8351002014964033,0.07689279523779592,
-1.240752951092432,-1.8441601639410836,0.07851355373739799,-1.2419261620718924,-1.8423110381388348,0.07875175798901231,-1.243104053670217,-1.840456797158324,0.07898311974870278,-1.2442866233770788,-1.8385974466949149,0.07920758814682248,-1.2454738684108966,-1.8367329926483749,0.07942511205070303,
-1.236559919687752,-1.8457682999942924,0.08098668561496014,-1.237732389683277,-1.8439195640661787,0.08123529192990898,-1.2389095535323587,-1.8420657054383933,0.08147708344901113,-1.2400914089848563,-1.8402067296095768,0.08171200935558091,-1.24127795352282,-1.8383426422797657,0.08194001856722792,
-1.232352147551429,-1.8473529001267306,0.08344269962533367,-1.2335238506029271,-1.845504599296535,0.08370164915646386,-1.2347002602164219,-1.8436511687362531,0.08395381152922546,-1.2358813743969785,-1.8417926137510219,0.08419913598576535,-1.237067190885313,-1.8399289398443228,0.08443757149997691,
-1.228129736836383,-1.8489137536690945,0.08588165642794006,-1.2293006478562705,-1.8470659329933705,0.08615088964668909,-1.2304762776233027,-1.8452129760490297,0.08641336327284824,-1.2316566243926794,-1.8433548879510455,0.08666902661309454,-1.232841686158702,-1.8414916740096496,0.08691782870343835,
-1.2238927887426705,-1.8504506492205097,0.08830361769909724,-1.2250628835172002,-1.8486033535826334,0.08858307441583933,-1.226237708703926,-1.8467509156301145,0.08885579902114313,-1.2274172628030027,-1.8448933402912266,0.08912174089173712,-1.2286015440571594,-1.843030632686376,0.08938084913140523,
-1.219641403518808,-1.851963374675242,0.0907086460889648,-1.2208106587088603,-1.8501166487799028,0.09099826547331473,-1.2219846554594702,-1.8482647750167738,0.09128118013000447,-1.2231633925104874,-1.8464077581310012,0.09155733951115767,-1.2243468683478134,-1.8445456030567078,0.09182669279380921,
-1.2153756804644638,-1.8534517172487954,0.09309680517804425,-1.2165440736058042,-1.8516056056169485,0.09339652577909685,-1.2177172189429901,-1.84975434105716,0.09368956892633844,-1.2188951154502286,-1.8478979281351327,0.09397588415245102,-1.2200777618512557,-1.8460363716023593,0.09425542071301626,
-1.2110957179345179,-1.8549154635034377,0.09546815943328421,-1.2122632274375231,-1.8530700104676818,0.09577791919976819,-1.2134354992624168,-1.851219399936714,0.09608102866400518,-1.2146125326123427,-1.849363636300567,0.09637743744421536,-1.2157943264434585,-1.8475027241318667,0.09666709487964147,
-1.2068016133444421,-1.8563543993731142,0.09782277416383908,-1.207968218493333,-1.8545096490735238,0.0981425104641655,-1.209139595584919,-1.8526597372039662,0.09845562347937357,-1.2103157440458048,-1.850804667982686,0.09876206291801841,-1.2114966630590716,-1.8489444458073008,0.0990617782079318,
-1.2024934631770452,-1.8577683101878206,0.10016071547652754,-1.203659144128602,-1.855924306568192,0.10049036511871413,-1.204829606142633,-1.8540751377957674,0.10081341834653833,-1.2060048488636523,-1.8522208079209705,0.10112982496350238,-1.2071848716961098,-1.8503613211703644,0.10143953449076974,
-1.1981713629905169,-1.8591569806973953,0.10248205023103908,-1.199336100772318,-1.85731376750192,0.10282154948248971,-1.2005056282397193,-1.855465386061924,0.10315447903224478,-1.2016799452495408,-1.8536118402640689,0.10348078878317972,-1.2028590514219764,-1.851753134167918,0.10380042835434547,
-1.1938354074277828,-1.8605201950947778,0.10478684599492946,-1.1949991839359608,-1.8586778158651207,0.10513613060205326,-1.1961677582607577,-1.856830265789287,0.10547887205056869,-1.1973411304656405,-1.85497754859432,0.10581502034696418,-1.198519300380871,-1.8531196681769095,0.1061445252125461,
-1.1894856902271485,-1.8618577370387273,0.1070751709984487,-1.1906484882236823,-1.8600162351115093,0.10743417620610116,-1.1918160916804483,-1.858169560225283,0.10778666461739435,-1.192988500861856,-1.856317715951684,0.10813258634648265,-1.1941657158025105,-1.854460706028747,0.10847189122110747,
-1.1851223042342085,-1.863169389676027,0.10934709408924267,-1.1862841073437613,-1.8613288081807056,0.10971575465997357,-1.1874507230746076,-1.8594830521009085,0.11007792460473402,-1.1886221518863527,-1.8576321248571552,0.11043355414921116,-1.1897983940121735,-1.8557760300331165,0.1107825932315723,
-1.1807453414150142,-1.8644549356631954,0.11160268468696648,-1.181906134121327,-1.8626153175203202,0.11198093492005863,-1.1830717461324438,-1.860770523653215,0.11235272049492873,-1.1842421780973724,-1.8589205573356418,0.1127179917524764,-1.1854174304420528,-1.8570654220012557,0.11307669874509864,
-1.1763548928704621,-1.8657141571877236,0.1138420127378478,-1.1775146605123312,-1.8638755451075657,0.11422978648813319,-1.1786792536700825,-1.8620317566472924,0.11461112133476979,-1.179848673176315,-1.8601827949383254,0.1149859677373642,-1.1810229196438762,-1.8583286632687281,0.11535427586615717,
-1.171951048851908,-1.8669468359888282,0.11606514866923374,-1.1731097776187323,-1.8651092724703815,0.1164623793656742,-1.1742733376453425,-1.863266532397764,0.1168531966895789,-1.1754417299420752,-1.861418618764543,0.1172375512225698,-1.1766149553028136,-1.8595655347176716,0.11761539325615908,
-1.1675338987779595,-1.8681527533777982,0.11827216334415747,-1.1686915757048966,-1.8663162807081108,0.118678784008177,-1.16985408917371,-1.8644746317898309,0.11907901659728085,-1.1710214403666057,-1.8626278094831885,0.11947281181823033,-1.172193630252599,-1.8607758167985715,0.11986012008705008,
-1.163103531252447,-1.8693316902578951,0.1204631280159542,-1.1642601442151768,-1.8674963505117606,0.12087907127951211,-1.1654215985455267,-1.865655835299856,0.1212886515225039,-1.166587895591693,-1.8638101473536606,0.12169181957977106,-1.1677590364918933,-1.8619592895515753,0.12208852599490619,
-1.1586600340835371,-1.8704834271438724,0.12263811428295883,-1.1598155717926404,-1.868649262183839,0.12306331240635252,-1.1609759552443382,-1.8668099230155635,0.12348217231073945,-1.1621411859469102,-1.8649654122463877,0.12389464496179994,-1.1633112652018434,-1.863115732627363,0.12430068103356533,
-1.1542034943039714,-1.8716077441811125,0.12479719404331181,-1.1553579462989585,-1.8697747956578146,0.12523157893270012,-1.1565172479664,-1.8679366746557986,0.1256596501425906,-1.1576814009687455,-1.8660933836629316,0.12608135877208032,-1.1588504067648095,-1.8642449253075914,0.12649665562832732,
-1.1497339981924009,-1.872704421164429,0.12694043944990174,-1.1508873548353855,-1.8708727305172075,0.12738394267453934,-1.1520455646413026,-1.8690358695899472,0.12782115648813813,-1.1532086294208652,-1.8671938407557218,0.1282520321256117,-1.154376550784254,-1.8653466465249484,0.1286765205297513,
-1.145251631295818,-1.8737732375565141,0.1290679228654685,-1.1464038837648374,-1.8719428460143563,0.12952047567464364,-1.1475609924537102,-1.870107286856988,0.12996676306145247,-1.148722959315487,-1.8682665623474106,0.13040673639884667,-1.1498897861057598,-1.8664206748828271,0.13084034676757947,
-1.1407564784530086,-1.8748139725061215,0.13117971681789004,-1.1419076187350476,-1.8729849210888567,0.13164125015755887,-1.1430636178661655,-1.8711507051842233,0.13209654177527255,-1.1442244779358535,-1.8693113269499015,0.13254554318406883,-1.145390200839148,-1.8674667886746494,0.13298820560481295,
-1.1362486238190634,-1.875826404865942,0.13327589395567557,-1.1373986447027375,-1.8739987343857143,0.13374633848478545,-1.138553526642966,-1.8721659030057125,0.13421056469587916,-1.1397132718597707,-1.870327912783063,0.13466852424395548,-1.1408778823816903,-1.8684847659028687,0.1351201684919671,
-1.131728150890881,-1.876810313210249,0.13535652700368522,-1.1328770459588415,-1.8749840642732414,0.13583581311018184,-1.1340308038750588,-1.8731526584804226,0.1363089039981815,-1.1351894269841944,-1.8713160977931407,0.13677575146634885,-1.1363529174423512,-1.8694743842976633,0.1372363070215255,
-1.1271951425336502,-1.8777654758523055,0.13742168871909288,-1.1283429061546872,-1.8759406888607153,0.13790974653560653,-1.129495534005935,-1.8741107495101355,0.13839163192103776,-1.1306530285508265,-1.8722756596709342,0.13886729681925358,-1.1318153920670935,-1.8704354213353667,0.13933669288261782,
-1.122649681008295,-1.8786916708615802,0.1394714518476092,-1.1237963083291675,-1.8768683860158157,0.13996821126681555,-1.1249478008585274,-1.8750399537571294,0.14045882072282717,-1.1261041611727105,-1.8732063758697077,0.14094323230608508,-1.1272653916651707,-1.8713676542566386,0.14142139781593838,
-1.118091847999836,-1.8795886760807938,0.14150588907998354,-1.1192373349368485,-1.8777669333818943,0.14201127976963573,-1.1203876876630328,-1.8759400486616604,0.142510542637292,-1.1215429088617859,-1.874108023622916,0.1430036299211776,-1.1227030010363952,-1.8722708600844136,0.14349049356892565,
-1.1135217246466713,-1.880456269142814,0.14352507300879294,-1.114666067876995,-1.8786361083950673,0.144039024426421,-1.1158152770856848,-1.8768108114592796,0.14454686982966228,-1.1169693550573936,-1.8749803799617226,0.14504856160557647,-1.1181283043993706,-1.8731448156416588,0.14554405185121724,
-1.108939391570734,-1.881294227487428,0.14552907608553403,-1.110082588523485,-1.8794756883011883,0.1460515174928106,-1.111230651258431,-1.877652019197999,0.1465678743530774,-1.1123835826556943,-1.8758232217323814,0.14707809920312212,-1.1135413854206517,-1.8739892975689572,0.14758214429039668,
-1.1043449289085046,-1.8821023283780391,0.1475179705780273,-1.1054869777555931,-1.8802854501727224,0.14804883105479819,-1.1066338918094696,-1.878463448755343,0.14857362810531824,-1.1077856740399767,-1.8766363256134786,0.14909231441684334,-1.1089423272448078,-1.8748040823419538,0.14960484238804467,
-1.099738416342849,-1.8828803489182773,0.14949182852814455,-1.1008793159896169,-1.8810651709255226,0.15003103698612116,-1.1020250798946618,-1.879244876855313,0.15056420278585697,-1.1031757111118292,-1.8774194681330798,0.15109127876566636,-1.1043312125253488,-1.8755889462886735,0.15161221747610626,
-1.0951199331356727,-1.8836280660685893,0.15145072170986484,-1.0962596832113192,-1.8818146273355751,0.15199820690598087,-1.0974042962297588,-1.8799960800852875,0.1525396698532384,-1.0985537753231505,-1.8781724256857806,0.15307506354145275,-1.099708123456525,-1.8763436656067707,0.1536043406735861,
-1.0904895581613399,-1.884345256662807,0.15339472158766673,-1.0916281590091643,-1.8825335960557124,0.1539504121370967,-1.092771621123433,-1.88071683491287,0.1545001004827945,-1.093919947708981,-1.8788949745497372,0.15504373976637503,-1.0950731418059332,-1.8770680163806908,0.1555812828435774,
-1.0858473699408762,-1.8850316974247292,0.15532389927526477,-1.0869848226083154,-1.8832218536323218,0.1558877236641061,-1.0881271345110943,-1.8814069177027601,0.15644556552470512,-1.0892743089211123,-1.8795868909036457,0.1569973781506336,-1.090426348947927,-1.8777617745988162,0.15754311455063577,
-1.0811934466768705,-1.885687164984748,0.15723832549468839,-1.0823297529053872,-1.8838791765220946,0.1578102120923095,-1.0834709159894509,-1.882066104733604,0.15837613546240395,-1.0846169392624727,-1.8802479508437502,0.1589360490505225,-1.085767825897812,-1.878424716170602,0.1594899060185018,
-1.0765278662891111,-1.8863114358965414,0.15913807053571338,-1.0776630285038968,-1.884505341108821,0.1597179476067664,-1.078803044851803,-1.8826941722149144,0.16029188037133973,-1.0799479187222307,-1.8808779304008638,0.16085982242684943,-1.0810976533467747,-1.8790566169437146,0.1614217270881777,
-1.0718507064508966,-1.8869042866538581,0.16102320421564092,-1.0729847277504296,-1.8851001237202767,0.16161099993174427,-1.0741236001240348,-1.8832908963040416,0.1621928698780884,-1.0752673270116408,-1.8814766055574472,0.16276876780371236,-1.0764159116975458,-1.8796572527212367,0.16333864717636215,
-1.0671620446260057,-1.887465493707416,0.1628937958394305,-1.0682949287714543,-1.8856633006451926,0.16348943829052132,-1.069432660601294,-1.8838560531232533,0.1640791731198252,-1.0705752436005522,-1.8820437522647846,0.1646629542276336,-1.0717226811007534,-1.8802263992789245,0.16524073523424704,
-1.0624619581063064,-1.887994833481948,0.16474991416018284,-1.0635937095108101,-1.8861946481503837,0.1653533313655436,-1.0647303048853174,-1.8843894187769208,0.1659508587041504,-1.0658717477545954,-1.882579146460245,0.16654245022705427,-1.067018041491962,-1.8807638323825593,0.1671280597066735,
-1.0577505240499763,-1.888492082393413,0.16659162733997143,-1.0588811477677833,-1.886693942498016,0.1672027472589347,-1.0600166114224,-1.8848907693688541,0.16780799466927432,-1.0611569185730085,-1.8830825640847002,0.16840732377218826,-1.0623020726293504,-1.88126932780544,0.16900068849165337,
-1.0530278195203187,-1.8889570168663943,0.16841900291102474,-1.054157321235814,-1.8871609599630563,0.16903775345335717,-1.0552916585419518,-1.8853598810198129,0.16965064844455496,-1.0564308350270737,-1.8835537811000727,0.17025764223523282,-1.057574854132017,-1.8817426613460035,0.17085868890024986,
-1.0482939215251437,-1.8893894133517242,0.17023210773724887,-1.0494223075417577,-1.8875954768509267,0.17085841677322214,-1.0505555244956635,-1.8857965298852006,0.1714788868113882,-1.0516935759991528,-1.8839925735070941,0.1720934723509379,-1.052836465518891,-1.8821836088456152,0.1727021276168194,
-1.0435489070566912,-1.8897890483443283,0.17203100797609364,-1.0446761842857097,-1.8879972695153877,0.17266480334624265,-1.0458082874972126,-1.886200492172975,0.17329277586444813,-1.0469452203222884,-1.8843987173632455,0.17391488017752602,-1.0480869862482163,-1.8825919462065612,0.17453107065960946,
-1.0387928531320894,-1.8901556984013534,0.17381576904075222,-1.0399190290813598,-1.8883661143766708,0.17445697856532946,-1.0410500257625184,-1.886571544161805,0.17509238097327173,-1.042185846820349,-1.8847719888009329,0.17572193105796335,-1.0433264957575954,-1.8829674494102544,0.1763455833417114,
-1.0340258368342925,-1.8904891401605515,0.17558645556269215,-1.0351509195968531,-1.8887017879398837,0.17623500705081876,-1.0362808175505092,-1.8869094622194804,0.17687776674418132,-1.0374155343487097,-1.8851121640459227,0.17751468958157451,-1.038555073504557,-1.8833098945356854,0.17814573023236144,
-1.0292479353535267,-1.89078915035899,0.17734313135450924,-1.0303719335961365,-1.889004066813706,0.177998952613032,-1.031500741204387,-1.8872140228216119,0.17864899698254466,-1.032634361835412,-1.8854190194360387,0.17929321954599578,-1.0337727990076344,-1.8836190577781193,0.17993157511858665,
-1.024459226029162,-1.891055505852074,0.17908585937309804,-1.0255821489807713,-1.8892727277293953,0.17974887821515476,-1.0267098751933563,-1.8874850025706345,0.18040613465535935,-1.0278424083228215,-1.885692331440158,0.18105758391946272,-1.028979751887933,-1.8838947154680965,0.18170318096718877,
-1.0196597863920547,-1.8912879836329104,0.1808147016831322,-1.020781643832189,-1.889507547560143,0.18148484593643321,-1.0219082981548084,-1.88772217821513,0.1821492418541603,-1.0230397530097326,-1.8859318766775142,0.18280784480342302,-1.0241760119111578,-1.8841366440907235,0.18346060988705928,
-1.014849694207278,-1.8914863608520494,0.18252971942084575,-1.01597049645437,-1.8897083033407662,0.1832069169356755,-1.017096088936933,-1.8879253266694949,0.18387837975823773,-1.018226475293912,-1.8861374319373512,0.18454406339546758,-1.0193616590300738,-1.8843446203052996,0.1852039230918189,
-1.0100290275172632,-1.8916504148375892,0.18423097275810704,-1.011148785416914,-1.8898747722877822,0.18491515141505388,-1.0122733266417319,-1.8880942250339818,0.18559360859816107,-1.0134026548150479,-1.8863087741989124,0.18626629995257354,-1.0145367734273996,-1.8845184209652728,0.18693318086277472,
-1.0051978646853068,-1.8917799231157018,0.18591852086677596,-1.0063165895985096,-1.8900067318198737,0.18660960858419454,-1.0074400906684258,-1.8882286506151007,0.1872949876195992,-1.008568371498091,-1.8864456806518062,0.18797461375464802,-1.0097014355590899,-1.8846578231385689,0.1886484425121836,
-1.0003562844394387,-1.8918746634315506,0.18759242188333458,-1.0014739882307457,-1.8901039595787559,0.1882903466245477,-1.0025964607572133,-1.8883283809464422,0.18898257504742666,-1.0037237055969768,-1.8865479287167761,0.18966906306836548,-1.0048557261979962,-1.8847626041283014,0.19034976634681686,
-0.9955043659166217,-1.8919344137706648,0.18925273287378305,-0.9966210609422654,-1.8901662334504739,0.18995742265403076,-0.9977425170333917,-1.8883931938099119,0.19065642805010566,-0.9988687377386842,-1.8866152960668612,0.19134970511128777,-0.9999997264778752,-1.8848325414938718,0.19203720963181334,
-0.9906421887072658,-1.8919589523807394,0.1908995097987889,-0.9917578878032448,-1.8901933315871338,0.19161089269192888,-0.9928783400517845,-1.8884228672573664,0.19231660270433784,-0.9940035489676312,-1.8866475606489743,0.1930165960162597,-0.9951335179377419,-1.8848674130724896,0.19371082855481367,
-0.985769832900034,-1.8919480577939236,0.1925328074790779,-0.9868845493701682,-1.890185032429095,0.1932508116240468,-0.9880040108414826,-1.8884171796327476,0.1939631539599702,-0.9891282207903707,-1.886644500705941,0.19466979079606517,-0.99025718256653,-1.8848669970011165,0.19537067819036363,
-0.980887379126928,-1.891901508849552,0.1941526795610597,-0.9820011267308751,-1.8901411147276206,0.19487723316810007,-0.9831196109508678,-1.8883759095946253,0.1955961356051479,-0.9842428352205824,-1.886605894798961,0.19630934330833782,-0.9853708028480413,-1.8848310717388592,0.1970168124645777,
-0.9759949086086273,-1.8918190847173972,0.19575917848267343,-0.9771077015498791,-1.890061357568022,0.19649020983933346,-0.9782252224928916,-1.8882988361392463,0.19721560023170187,-0.9793474748243247,-1.8865315218305645,0.19793530622071412,-0.9804744618061741,-1.8847594160898093,0.19864928412005187,
-0.9710925032000642,-1.8917005649214005,0.19735235543944327,-0.9722043561139194,-1.8899455403932797,0.1980897929163566,-0.973320928190609,-1.8881857386240517,0.19882159920076078,-0.9744422227655432,-1.8864211610680197,0.19954773097621545,-0.9755682430503966,-1.8846518092263633,0.20026814468101337,
